129, 3.128, 1.072
130, 4.326, 2.036
131, 4.532, 2.45
132, 3.058, 1.101
133, 4.262, 2.295
134, 4.395, 2.07
135, 2.99, 1.028
136, 4.2, 1.979
137, 4.263, 2.306
138, 2.923, 1.058
139, 4.138, 2.236
140, 4.134, 1.948
141, 2.858, 0.985
142, 4.078, 1.922
143, 4.009, 2.17
144, 2.794, 1.015
145, 4.019, 2.177
146, 3.889, 1.834
147, 2.732, 0.942
148, 3.96, 1.867
149, 3.772, 2.042
150, 2.671, 0.973
151, 3.902, 2.119
152, 3.658, 1.726
153, 2.611, 0.9
154, 3.845, 1.813
155, 3.548, 1.921
156, 2.553, 0.931
157, 3.789, 2.062
158, 3.441, 1.624
159, 2.496, 0.859
160, 3.733, 1.759
161, 3.338, 1.806
162, 2.44, 0.89
163, 3.678, 2.004
164, 3.237, 1.527
165, 2.385, 0.819
166, 3.623, 1.707
167, 3.14, 1.697
168, 2.331, 0.849
169, 3.569, 1.947
170, 3.045, 1.436
171, 2.279, 0.78
172, 3.515, 1.654
173, 2.954, 1.594
174, 2.227, 0.809
175, 3.461, 1.891
176, 2.865, 1.349
177, 2.177, 0.745
178, 3.408, 1.603
179, 2.778, 1.497
180, 2.127, 0.77
181, 3.355, 1.834
182, 2.695, 1.267
183, 2.078, 0.718
184, 3.303, 1.551
185, 2.613, 1.405
186, 2.031, 0.731
187, 3.251, 1.777
188, 2.534, 1.19
189, 1.984, 0.692
190, 3.199, 1.501
191, 2.458, 1.317
192, 1.938, 0.693
193, 3.147, 1.721
194, 2.383, 1.116
195, 1.893, 0.668
196, 3.095, 1.45
197, 2.311, 1.235
198, 1.849, 0.656
199, 3.044, 1.665
200, 2.241, 1.047
201, 1.806, 0.644
202, 2.993, 1.4
203, 2.173, 1.157
204, 1.763, 0.62
205, 2.942, 1.609
206, 2.107, 0.981
207, 1.722, 0.622
208, 2.891, 1.351
209, 2.043, 1.083
210, 1.681, 0.585
211, 2.84, 1.553
212, 1.98, 0.919
213, 1.641, 0.6
214, 2.789, 1.302
215, 1.92, 1.013
216, 1.602, 0.551
217, 2.739, 1.497
218, 1.861, 0.861
219, 1.563, 0.579
220, 2.689, 1.253
221, 1.805, 0.947
222, 1.525, 0.529
223, 2.639, 1.442
224, 1.749, 0.805
225, 1.488, 0.559
226, 2.589, 1.204
227, 1.696, 0.885
228, 1.452, 0.51
229, 2.539, 1.387
230, 1.644, 0.753
231, 1.417, 0.54
232, 2.489, 1.157
233, 1.593, 0.826
234, 1.382, 0.491
235, 2.44, 1.332
236, 1.544, 0.704
237, 1.348, 0.521
238, 2.391, 1.109
239, 1.497, 0.771
240, 1.315, 0.472
241, 2.342, 1.278
242, 1.451, 0.657
243, 1.282, 0.503
244, 2.293, 1.063
245, 1.406, 0.719
246, 1.251, 0.455
247, 2.245, 1.224
248, 1.363, 0.613
249, 1.219, 0.486
250, 2.197, 1.017
251, 1.321, 0.67
252, 1.189, 0.438
253, 2.149, 1.171
254, 1.281, 0.572
255, 1.159, 0.469
256, 2.102, 0.971
257, 1.241, 0.624
258, 1.13, 0.421
259, 2.055, 1.119
260, 1.203, 0.534
261, 1.102, 0.452
262, 2.008, 0.927
263, 1.166, 0.581
264, 1.074, 0.406
265, 1.962, 1.068
266, 1.13, 0.497
267, 1.047, 0.436
268, 1.916, 0.884
269, 1.096, 0.54
270, 1.021, 0.39
271, 1.871, 1.018
272, 1.062, 0.463
273, 0.996, 0.421
274, 1.826, 0.842
275, 1.029, 0.502
276, 0.971, 0.376
277, 1.781, 0.969
278, 0.998, 0.432
279, 0.946, 0.406
280, 1.738, 0.8
281, 0.968, 0.467
282, 0.922, 0.361
283, 1.694, 0.921
284, 0.938, 0.402
285, 0.899, 0.392
286, 1.652, 0.76
287, 0.91, 0.434
288, 0.877, 0.348
289, 1.61, 0.875
290, 0.882, 0.374
291, 0.855, 0.378
292, 1.568, 0.722
293, 0.855, 0.404
294, 0.834, 0.335
295, 1.527, 0.83
296, 0.83, 0.348
297, 0.813, 0.364
298, 1.487, 0.684
299, 0.805, 0.375
300, 0.793, 0.322
301, 1.448, 0.787
302, 0.781, 0.324
303, 0.773, 0.351
304, 1.409, 0.648
305, 0.757, 0.349
306, 0.755, 0.31
307, 1.371, 0.745
308, 0.735, 0.302
309, 0.736, 0.339
310, 1.333, 0.613
311, 0.713, 0.324
312, 0.718, 0.298
313, 1.296, 0.705
314, 0.692, 0.281
315, 0.701, 0.327
316, 1.26, 0.58
317, 0.672, 0.301
318, 0.684, 0.287
319, 1.225, 0.666
320, 0.652, 0.262
321, 0.668, 0.315
322, 1.191, 0.548
323, 0.633, 0.28
324, 0.652, 0.277
325, 1.157, 0.629
326, 0.615, 0.244
327, 0.637, 0.304
328, 1.124, 0.517
329, 0.597, 0.261
330, 0.622, 0.266
331, 1.092, 0.594
332, 0.58, 0.227
333, 0.607, 0.294
334, 1.06, 0.488
335, 0.564, 0.242
336, 0.594, 0.257
337, 1.029, 0.56
338, 0.548, 0.212
339, 0.58, 0.284
340, 0.999, 0.461
341, 0.533, 0.226
342, 0.567, 0.247
343, 0.97, 0.528
344, 0.518, 0.198
345, 0.554, 0.274
346, 0.941, 0.434
347, 0.504, 0.21
348, 0.542, 0.239
349, 0.913, 0.498
350, 0.49, 0.185
351, 0.53, 0.265
352, 0.886, 0.409
353, 0.476, 0.196
354, 0.519, 0.23
355, 0.86, 0.469
356, 0.464, 0.173
357, 0.508, 0.256
358, 0.834, 0.386
359, 0.451, 0.183
360, 0.497, 0.222
361, 0.809, 0.442
362, 0.439, 0.162
363, 0.487, 0.248
364, 0.785, 0.363
365, 0.427, 0.171
366, 0.477, 0.215
367, 0.761, 0.416
368, 0.416, 0.151
369, 0.467, 0.24
370, 0.739, 0.342
371, 0.405, 0.16
372, 0.458, 0.207
373, 0.716, 0.392
374, 0.395, 0.142
375, 0.449, 0.232
376, 0.695, 0.322
377, 0.385, 0.15
378, 0.44, 0.2
379, 0.674, 0.369
380, 0.375, 0.133
381, 0.431, 0.225
382, 0.653, 0.304
383, 0.366, 0.141
384, 0.423, 0.194
385, 0.633, 0.347
386, 0.356, 0.126
387, 0.415, 0.218
388, 0.614, 0.286
389, 0.348, 0.132
390, 0.407, 0.188
391, 0.596, 0.327
392, 0.339, 0.118
393, 0.4, 0.211
394, 0.577, 0.269
395, 0.331, 0.124
396, 0.393, 0.182
397, 0.56, 0.307
398, 0.323, 0.112
399, 0.386, 0.205
400, 0.543, 0.254
401, 0.315, 0.117
402, 0.379, 0.176
403, 0.526, 0.289
404, 0.307, 0.108
405, 0.372, 0.199
406, 0.511, 0.239
407, 0.3, 0.11
408, 0.366, 0.171
409, 0.495, 0.272
410, 0.293, 0.105
411, 0.36, 0.193
412, 0.48, 0.225
413, 0.286, 0.104
414, 0.354, 0.165
415, 0.465, 0.256
416, 0.279, 0.101
417, 0.348, 0.187
418, 0.451, 0.212
419, 0.273, 0.098
420, 0.342, 0.16
421, 0.438, 0.241
422, 0.266, 0.097
423, 0.336, 0.182
424, 0.425, 0.199
425, 0.26, 0.093
426, 0.331, 0.156
427, 0.412, 0.227
428, 0.254, 0.093
429, 0.326, 0.177
430, 0.399, 0.188
431, 0.249, 0.088
432, 0.321, 0.151
433, 0.387, 0.214
434, 0.243, 0.09
435, 0.316, 0.172
436, 0.376, 0.177
437, 0.237, 0.083
438, 0.311, 0.147
439, 0.364, 0.201
440, 0.232, 0.086
441, 0.306, 0.167
442, 0.353, 0.167
443, 0.227, 0.079
444, 0.302, 0.143
445, 0.343, 0.189
446, 0.222, 0.083
447, 0.297, 0.163
448, 0.332, 0.157
449, 0.217, 0.075
450, 0.293, 0.138
451, 0.322, 0.178
452, 0.212, 0.08
453, 0.288, 0.158
454, 0.313, 0.148
455, 0.207, 0.072
456, 0.284, 0.134
457, 0.303, 0.167
458, 0.203, 0.076
459, 0.28, 0.154
460, 0.294, 0.139
461, 0.198, 0.069
462, 0.276, 0.131
463, 0.285, 0.157
464, 0.194, 0.073
465, 0.272, 0.15
466, 0.277, 0.131
467, 0.19, 0.066
468, 0.268, 0.127
469, 0.269, 0.148
470, 0.185, 0.07
471, 0.264, 0.145
472, 0.261, 0.123
473, 0.181, 0.063
474, 0.26, 0.123
475, 0.253, 0.139
476, 0.177, 0.067
477, 0.256, 0.141
478, 0.245, 0.116
479, 0.173, 0.06
480, 0.253, 0.12
481, 0.238, 0.131
482, 0.169, 0.064
483, 0.249, 0.137
484, 0.231, 0.109
485, 0.166, 0.058
486, 0.245, 0.116
487, 0.224, 0.123
488, 0.162, 0.061
489, 0.242, 0.133
490, 0.217, 0.103
491, 0.158, 0.055
492, 0.238, 0.113
493, 0.211, 0.115
494, 0.155, 0.058
495, 0.235, 0.129
496, 0.204, 0.097
497, 0.151, 0.053
498, 0.231, 0.109
499, 0.198, 0.108
500, 0.148, 0.055
501, 0.228, 0.126
502, 0.192, 0.091
503, 0.145, 0.051
504, 0.224, 0.106
505, 0.186, 0.102
506, 0.141, 0.052
507, 0.221, 0.122
508, 0.181, 0.085
509, 0.138, 0.049
510, 0.217, 0.102
511, 0.175, 0.095
512, 0.135, 0.05
513, 0.214, 0.118
514, 0.17, 0.08
515, 0.132, 0.047
516, 0.211, 0.099
517, 0.165, 0.089
518, 0.129, 0.047
519, 0.207, 0.114
520, 0.16, 0.075
521, 0.126, 0.045
522, 0.204, 0.096
523, 0.155, 0.084
524, 0.123, 0.045
525, 0.201, 0.111
526, 0.15, 0.071
527, 0.12, 0.043
528, 0.197, 0.093
529, 0.146, 0.079
530, 0.117, 0.042
531, 0.194, 0.107
532, 0.141, 0.066
533, 0.115, 0.042
534, 0.191, 0.089
535, 0.137, 0.073
536, 0.112, 0.04
537, 0.187, 0.103
538, 0.133, 0.062
539, 0.109, 0.04
540, 0.184, 0.086
541, 0.129, 0.069
542, 0.107, 0.037
543, 0.181, 0.099
544, 0.125, 0.058
545, 0.104, 0.039
546, 0.178, 0.083
547, 0.121, 0.064
548, 0.102, 0.035
549, 0.174, 0.096
550, 0.117, 0.054
551, 0.099, 0.037
552, 0.171, 0.08
553, 0.114, 0.06
554, 0.097, 0.034
555, 0.168, 0.092
556, 0.11, 0.051
557, 0.094, 0.036
558, 0.165, 0.077
559, 0.107, 0.056
560, 0.092, 0.033
561, 0.162, 0.089
562, 0.104, 0.047
563, 0.09, 0.035
564, 0.158, 0.074
565, 0.101, 0.052
566, 0.088, 0.031
567, 0.155, 0.085
568, 0.097, 0.044
569, 0.085, 0.033
570, 0.152, 0.071
571, 0.094, 0.049
572, 0.083, 0.03
573, 0.149, 0.081
574, 0.092, 0.041
575, 0.081, 0.032
576, 0.146, 0.068
577, 0.089, 0.045
578, 0.079, 0.029
579, 0.143, 0.078
580, 0.086, 0.039
581, 0.077, 0.031
582, 0.14, 0.065
583, 0.083, 0.042
584, 0.075, 0.028
585, 0.137, 0.075
586, 0.081, 0.036
587, 0.073, 0.03
588, 0.133, 0.062
589, 0.078, 0.039
590, 0.072, 0.027
591, 0.13, 0.071
592, 0.076, 0.034
593, 0.07, 0.029
594, 0.127, 0.059
595, 0.074, 0.037
596, 0.068, 0.026
597, 0.124, 0.068
598, 0.071, 0.031
599, 0.066, 0.028
600, 0.122, 0.056
601, 0.069, 0.034
602, 0.065, 0.025
603, 0.119, 0.065
604, 0.067, 0.029
605, 0.063, 0.027
606, 0.116, 0.053
607, 0.065, 0.032
608, 0.062, 0.024
609, 0.113, 0.062
610, 0.063, 0.027
611, 0.06, 0.026
612, 0.11, 0.051
613, 0.061, 0.029
614, 0.058, 0.023
615, 0.107, 0.058
616, 0.059, 0.025
617, 0.057, 0.025
618, 0.105, 0.048
619, 0.057, 0.027
620, 0.056, 0.022
621, 0.102, 0.056
622, 0.056, 0.024
623, 0.054, 0.024
624, 0.099, 0.046
625, 0.054, 0.025
626, 0.053, 0.021
627, 0.097, 0.053
628, 0.052, 0.022
629, 0.052, 0.023
630, 0.094, 0.043
631, 0.051, 0.024
632, 0.05, 0.021
633, 0.092, 0.05
634, 0.049, 0.02
635, 0.049, 0.022
636, 0.089, 0.041
637, 0.048, 0.022
638, 0.048, 0.02
639, 0.087, 0.047
640, 0.046, 0.019
641, 0.047, 0.022
642, 0.084, 0.039
643, 0.045, 0.02
644, 0.046, 0.019
645, 0.082, 0.045
646, 0.044, 0.018
647, 0.044, 0.021
648, 0.08, 0.037
649, 0.042, 0.019
650, 0.043, 0.018
651, 0.077, 0.042
652, 0.041, 0.016
653, 0.042, 0.02
654, 0.075, 0.035
655, 0.04, 0.018
656, 0.041, 0.018
657, 0.073, 0.04
658, 0.039, 0.015
659, 0.04, 0.019
660, 0.071, 0.033
661, 0.038, 0.016
662, 0.039, 0.017
663, 0.069, 0.038
664, 0.037, 0.014
665, 0.039, 0.019
666, 0.067, 0.031
667, 0.036, 0.015
668, 0.038, 0.016
669, 0.065, 0.035
670, 0.035, 0.013
671, 0.037, 0.018
672, 0.063, 0.029
673, 0.034, 0.014
674, 0.036, 0.016
675, 0.061, 0.033
676, 0.033, 0.012
677, 0.035, 0.017
678, 0.059, 0.027
679, 0.032, 0.013
680, 0.034, 0.015
681, 0.058, 0.031
682, 0.031, 0.012
683, 0.034, 0.017
684, 0.056, 0.026
685, 0.03, 0.012
686, 0.033, 0.015
687, 0.054, 0.03
688, 0.029, 0.011
689, 0.032, 0.016
690, 0.053, 0.024
691, 0.029, 0.012
692, 0.032, 0.014
693, 0.051, 0.028
694, 0.028, 0.01
695, 0.031, 0.016
696, 0.05, 0.023
697, 0.027, 0.011
698, 0.03, 0.014
699, 0.048, 0.026
700, 0.026, 0.01
701, 0.03, 0.015
702, 0.047, 0.022
703, 0.026, 0.01
704, 0.029, 0.013
705, 0.045, 0.025
706, 0.025, 0.009
707, 0.029, 0.015
708, 0.044, 0.02
709, 0.024, 0.009
710, 0.028, 0.013
711, 0.043, 0.023
712, 0.024, 0.008
713, 0.027, 0.014
714, 0.041, 0.019
715, 0.023, 0.009
716, 0.027, 0.012
717, 0.04, 0.022
718, 0.023, 0.008
719, 0.026, 0.014
720, 0.039, 0.018
721, 0.022, 0.008
722, 0.026, 0.012
723, 0.038, 0.021
724, 0.021, 0.007
725, 0.025, 0.013
726, 0.036, 0.017
727, 0.021, 0.008
728, 0.025, 0.012
729, 0.035, 0.019
730, 0.02, 0.007
731, 0.025, 0.013
732, 0.034, 0.016
733, 0.02, 0.007
734, 0.024, 0.011
735, 0.033, 0.018
736, 0.019, 0.007
737, 0.024, 0.013
738, 0.032, 0.015
739, 0.019, 0.007
740, 0.023, 0.011
741, 0.031, 0.017
742, 0.019, 0.007
743, 0.023, 0.012
744, 0.03, 0.014
745, 0.018, 0.007
746, 0.023, 0.011
747, 0.029, 0.016
748, 0.018, 0.006
749, 0.022, 0.012
750, 0.029, 0.013
751, 0.017, 0.006
752, 0.022, 0.01
753, 0.028, 0.015
754, 0.017, 0.006
755, 0.021, 0.012
756, 0.027, 0.013
757, 0.017, 0.006
758, 0.021, 0.01
759, 0.026, 0.014
760, 0.016, 0.006
761, 0.021, 0.011
762, 0.025, 0.012
763, 0.016, 0.006
764, 0.02, 0.01
765, 0.024, 0.013
766, 0.015, 0.006
767, 0.02, 0.011
768, 0.024, 0.011
769, 0.015, 0.005
770, 0.02, 0.009
771, 0.023, 0.013
772, 0.015, 0.005
773, 0.02, 0.011
774, 0.022, 0.011
775, 0.014, 0.005
776, 0.019, 0.009
777, 0.022, 0.012
778, 0.014, 0.005
779, 0.019, 0.01
780, 0.021, 0.01
781, 0.014, 0.005
782, 0.019, 0.009
783, 0.02, 0.011
784, 0.013, 0.005
785, 0.018, 0.01
786, 0.02, 0.009
787, 0.013, 0.005
788, 0.018, 0.009
789, 0.019, 0.011
790, 0.013, 0.005
791, 0.018, 0.01
792, 0.019, 0.009
793, 0.013, 0.004
794, 0.018, 0.008
795, 0.018, 0.01
796, 0.012, 0.005
797, 0.017, 0.01
798, 0.017, 0.008
799, 0.012, 0.004
800, 0.017, 0.008
801, 0.017, 0.009
802, 0.012, 0.004
803, 0.017, 0.009
804, 0.016, 0.008
805, 0.012, 0.004
806, 0.017, 0.008
807, 0.016, 0.009
808, 0.011, 0.004
809, 0.016, 0.009
810, 0.015, 0.007
811, 0.011, 0.004
812, 0.016, 0.008
813, 0.015, 0.008
814, 0.011, 0.004
815, 0.016, 0.009
816, 0.015, 0.007
817, 0.011, 0.004
818, 0.016, 0.007
819, 0.014, 0.008
820, 0.01, 0.004
821, 0.015, 0.009
822, 0.014, 0.006
823, 0.01, 0.003
824, 0.015, 0.007
825, 0.013, 0.007
826, 0.01, 0.004
827, 0.015, 0.008
828, 0.013, 0.006
829, 0.01, 0.003
830, 0.015, 0.007
831, 0.013, 0.007
832, 0.009, 0.003
833, 0.015, 0.008
834, 0.012, 0.006
835, 0.009, 0.003
836, 0.014, 0.007
837, 0.012, 0.006
838, 0.009, 0.003
839, 0.014, 0.008
840, 0.011, 0.005
841, 0.009, 0.003
842, 0.014, 0.007
843, 0.011, 0.006
844, 0.009, 0.003
845, 0.014, 0.008
846, 0.011, 0.005
847, 0.008, 0.003
848, 0.013, 0.006
849, 0.01, 0.006
850, 0.008, 0.003
851, 0.013, 0.007
852, 0.01, 0.005
853, 0.008, 0.003
854, 0.013, 0.006
855, 0.01, 0.005
856, 0.008, 0.003
857, 0.013, 0.007
858, 0.009, 0.004
859, 0.008, 0.003
860, 0.013, 0.006
861, 0.009, 0.005
862, 0.007, 0.003
863, 0.012, 0.007
864, 0.009, 0.004
865, 0.007, 0.003
866, 0.012, 0.006
867, 0.009, 0.005
868, 0.007, 0.003
869, 0.012, 0.007
870, 0.008, 0.004
871, 0.007, 0.003
872, 0.012, 0.005
873, 0.008, 0.004
874, 0.007, 0.002
875, 0.012, 0.006
876, 0.008, 0.004
877, 0.007, 0.002
878, 0.011, 0.005
879, 0.008, 0.004
880, 0.006, 0.002
881, 0.011, 0.006
882, 0.007, 0.003
883, 0.006, 0.002
884, 0.011, 0.005
885, 0.007, 0.004
886, 0.006, 0.002
887, 0.011, 0.006
888, 0.007, 0.003
889, 0.006, 0.002
890, 0.01, 0.005
891, 0.007, 0.004
892, 0.006, 0.002
893, 0.01, 0.006
894, 0.007, 0.003
895, 0.006, 0.002
896, 0.01, 0.005
897, 0.006, 0.003
898, 0.006, 0.002
899, 0.01, 0.005
900, 0.006, 0.003
901, 0.005, 0.002
902, 0.01, 0.004
903, 0.006, 0.003
904, 0.005, 0.002
905, 0.009, 0.005
906, 0.006, 0.003
907, 0.005, 0.002
908, 0.009, 0.004
909, 0.006, 0.003
910, 0.005, 0.002
911, 0.009, 0.005
912, 0.005, 0.002
913, 0.005, 0.002
