2.30258509299, -3.24112268456
2.99573227355, -4.06142086296
3.40119738166, -4.4180985583
3.68887945411, -4.75154958597
3.91202300543, -4.9740904375
4.09434456222, -5.15601038412
4.24849524205, -5.28951103624
4.38202663467, -5.42534619973
4.49980967033, -5.54492628021
4.60517018599, -5.66603324925
4.70048036579, -5.74821906387
4.78749174278, -5.83621624243
4.86753445046, -5.91709416689
4.94164242261, -5.99191882661
5.0106352941, -6.07109721177
5.07517381523, -6.1266163904
5.13579843705, -6.18772176064
5.19295685089, -6.24530778127
5.24702407216, -6.30731713354
5.29831736655, -6.35857877049
