0.0, -3.32114177025
0.69314718056, -4.72963871535
1.09861228867, -5.54463716484
1.38629436112, -6.12142203903
1.60943791243, -6.56836618486
1.79175946923, -2.53781350188
1.94591014906, -2.67182366075
2.07944154168, -7.50908484693
2.19722457734, -7.74474659662
2.30258509299, -2.99357819548
2.3978952728, -8.14620705192
2.48490664979, -8.32026831333
2.56494935746, -3.23781574803
2.63905732962, -3.30767509971
2.7080502011, -3.37300640904
2.77258872224, -8.89572108356
2.83321334406, -9.0169833379
2.8903717579, -9.13131106856
2.94443897917, -3.59871301836
2.99573227355, -9.34204920491
